"Lets journey together to the NEXT LEVEL of a prosperous, strong and stable Nigeria! https://t.co/q5VAiA7hId",1078737513899003904,107,2018-12-28 19:40:39,Twitter Web App,537,160
@MBuhari @ProfOsinbajo  official 2019 presidential campaign rally flagoff https://t.co/Nk1232dSvd,1078368429730603008,97,2018-12-27 19:14:03,Twitter Web App,413,207
8. @OfficialPDPNig simply wants to seize power to escape justice for the grievous crimes committed against the peop… https://t.co/R23KMpaCvl,1078193321015681024,140,2018-12-27 07:38:14,Twitter Web Client,58,28
7. @OfficialPDPNig is not offering any alternative to the progressive course this government is pursuing. It is act… https://t.co/CPr4eJ7xOG,1078193318616592384,140,2018-12-27 07:38:13,Twitter Web Client,42,24
6. @OfficialPDPNig is acting an anti-people's script. @NGRPresident @MBuhari remains unshaken by the desperate effo… https://t.co/z4ZGLuHyvw,1078193316011888640,140,2018-12-27 07:38:13,Twitter Web Client,34,21
5. The trajectory is exciting as we see a brighter future shaping up. We won't yield to the PDP's shenanigans.  The… https://t.co/9gcyZd5Cm1,1078193312660635648,140,2018-12-27 07:38:12,Twitter Web Client,22,18
4. The APC administration is eager to showcase the impressive achievements we have recorded in the last three and h… https://t.co/UQ40Zq0VvD,1078193308390907909,140,2018-12-27 07:38:11,Twitter Web Client,23,20
3. Nigerians are desirous of campaign that focuses on issues that matter to them. For @atiku and his… https://t.co/Bry9qVNIlU,1078193305719095297,125,2018-12-27 07:38:10,Twitter Web Client,25,18
"2. Otherwise, @atiku should tell Nigerians why a discredited person like him should be elected as President instead… https://t.co/7BpoclgX1B",1078193302837575681,140,2018-12-27 07:38:09,Twitter Web Client,36,19
"1. @OfficialPDPNig presidential candidate, @atiku is exhibiting early signs of depression, resulting from obvious f… https://t.co/ikGUieFJHf",1078193300648218624,140,2018-12-27 07:38:09,Twitter Web Client,348,123
Merry Christmas to all Nigerians from our great Party. https://t.co/gLQePwfRhd,1077357678354145282,78,2018-12-25 00:17:41,Twitter Web App,264,66
ANNOUNCEMENT: Chief Yemi Sanusi To Chair @OfficialAPCNg Caretaker Executive Committee for Ogun State. Engr. Ayobami… https://t.co/vAkzqwXwKK,1076136048399450112,140,2018-12-21 15:23:22,Twitter Web App,82,37
4+4 https://t.co/BuCgkzgDqZ,1076062622313783296,27,2018-12-21 10:31:36,Twitter Web App,1516,555
We therefore urge the good people of Kwara State &amp; indeed our members to remain unrelenting in our collective &amp; irr… https://t.co/lsO87sIzvS,1075475680404627456,148,2018-12-19 19:39:18,Twitter Web Client,53,22
